"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
97eed087-4778-455a-aa01-fcfb9ddbac23,bf780cfe-38e6-41bd-af08-62e3c6a5d3ac,"#N/A","#N/A",7af2b02d-9b85-4e53-98c4-8505ba461582,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
981b7c32-e3ce-4642-9c3c-6c3c9c91c055,14a51008-e1c4-4600-8b32-4f083dd27692,"#N/A","#N/A",18b2d71d-dafc-4647-a59c-6e43e87fd0bc,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
982c1d53-7967-44d9-a672-2a12e947c2e7,1ad74156-fc93-4a6e-b1be-804c969fd4f2,"#N/A","#N/A",386d8f9d-30fe-42cc-9ac5-54a9dbe1a62a,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98341d6e-2adb-4dc3-9366-f684f85d6afa,b1f6761e-3657-4fd0-a644-ac92d63c11ea,"#N/A","#N/A",7a92e729-2bd6-4b24-8d4b-e4742d702350,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
983a40b9-eb20-499e-8ddb-da9d4cc66c2e,9eb989c3-c2e0-4bcf-9aa1-224fc331977b,"#N/A","#N/A",57778afc-3f95-4bb5-aeff-adc1a7989d99,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9878b48d-c32a-410d-9027-f1b648b93bea,fa3bca79-2a2c-4064-93c8-d10427f8a3cc,"#N/A","#N/A",818c70fe-73b5-403a-a528-73a492e201fc,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
988066e7-dbb4-4056-b9b6-8a9c0d7ab0e7,bcb88e94-ff2a-4670-90fc-e0d863bc84eb,"#N/A","#N/A",63743ae2-27eb-4287-b6a8-ae97bac5e3ec,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9887f288-9bdb-4e6b-b689-33db64b231a4,2da56c3b-dfdb-48dc-8e95-ca3da65e8312,"#N/A","#N/A",45363607-ac9c-417c-b9be-5166dcb2fb0f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
988c5627-a908-4f72-80af-734ea37dd0d4,ff898e5f-6e75-4f7d-88e5-eea780485383,"#N/A","#N/A",5af2d008-ccc3-4592-9e31-8b039fb58333,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98df9492-cc52-478c-83db-8dacfa277f98,8bad606c-a83f-4958-aaaf-7f6c5865c578,"#N/A","#N/A",62667a1c-66a1-4503-8171-c8735afe4a9c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98e3df82-a4bd-473a-ab80-09178c2b02c0,6e0db8b0-870e-41f2-a6a2-b03ddbe9d294,"#N/A","#N/A",53715505-0a28-4601-a22a-e1c762a09fd6,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98fee47f-261a-4829-91bc-ed2dee6fcb56,864ab183-2657-4d8b-baa4-35a317740d3e,"#N/A","#N/A",4b62ac63-4280-405c-86c2-a90b3b71867f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
99047306-94b5-4510-a1f4-383b32dec02c,ac20f109-61b8-4bf7-a2a0-0d4aa816a5bf,"#N/A","#N/A",648e0506-893f-4128-96dc-e61ea32dea75,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
990fbce4-ad12-486d-afb2-e43be28aba31,f356f656-c8a7-46c6-9740-0c9e3aa9c67b,"#N/A","#N/A",0396d17e-df01-47d1-a570-3b4e69e81b0a,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9917cbaf-7e51-4b4b-9798-383c255d8c9e,6e0db8b0-870e-41f2-a6a2-b03ddbe9d294,"#N/A","#N/A",ba5694a8-1939-432f-b4ab-0ac242a4f6d5,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
991da4e7-6038-4e31-8496-4189d5a3685e,8c3ebc24-e8bb-4497-b164-038b2c26892e,"#N/A","#N/A",44dc46e0-0e5b-4934-8d8d-261baadbccc0,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9949fa8c-7661-4d84-8f9d-391da357bb92,2591800d-b603-48cf-92f0-76dfe66cb46d,"#N/A","#N/A",c756bf95-d87d-479f-9cfe-957079a514c6,User Needs Help,false,"#N/A",Medium,New problem,Approved,Sporadically Blank User and Org fields on output,"#N/A","#N/A","#N/A",Problem,"#N/A"
997711fe-40e5-4119-be05-254ed9eb132a,bd7e1097-6f3c-45d7-b68f-8ac987a6ebe9,"#N/A","#N/A",013df5c1-0c8c-4ff8-bbdb-b1d3d21f9113,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9aac75c7-ddd9-40ea-b380-32c3db6206d1,4c3dff42-708f-4384-9433-c15ccf9079a2,"#N/A","#N/A",f27d3d9a-0ab2-4563-9c1c-ef6b168577e1,I'd like to add a few new users at one time.  Is this possible?,false,"#N/A",Medium,Instructions not clear,Closed,Can we add multiple users at once?,"#N/A","#N/A","#N/A",Question,"#N/A"
9abf0c59-7e17-4a4c-b891-85b259706e74,7da82faa-1442-4434-bd1d-beb8b60ae2ce,"#N/A","#N/A",4fee40e0-0c2e-4ace-bda3-f00e43aba2b9,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9ae2ee9b-18cf-4e89-9ef6-98e47aba314f,bbd42d4a-0d64-4474-9dab-ea494e01e7b6,"#N/A","#N/A",5c28472e-a137-4bbf-a677-3eada4ca31bc,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9aebcf36-6b85-464b-acef-837a9572aa90,bf780cfe-38e6-41bd-af08-62e3c6a5d3ac,"#N/A","#N/A",c67631fa-3ca4-48b7-aec8-be47dd4d3615,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9b7800a4-39fa-49a2-beb3-ded84cd55df2,8262b2fb-77a5-4cb8-b98a-a42968ccc29f,"#N/A","#N/A",8075d5ed-6cbf-4752-9826-8f4f1e41bc7d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9b9498a8-1aa7-4697-818e-205bfa368ee3,f356f656-c8a7-46c6-9740-0c9e3aa9c67b,"#N/A","#N/A",b0f981f8-d379-4aa4-8920-08aa73558a79,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9c1c1b98-a680-409e-a0be-b60bbfa4e736,b1513321-5fb8-41d4-a18b-cb9966829be5,"#N/A","#N/A",32536168-34a7-4fd3-8f29-856c6903ece1,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9c2e4266-536e-497c-9175-50ae54a702de,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A",b6e98931-a7b0-46c4-b375-60313bbe8c68,Our analytics reports are still showing data from last year.,false,"#N/A",Medium,New problem,Pending Approval,Analytics aren't updating,"#N/A","#N/A","#N/A",Problem,"#N/A"
9cd7516e-3fd4-4e56-a90e-f741c31944fa,9b10a9d2-5113-4309-9cc1-646ef956c4ac,"#N/A","#N/A",c9097dce-2ffe-46d2-8714-18c44f20fc7b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9d1254b4-ea36-4e80-ae8f-0e1c3ab16d19,e0338326-39d6-4bb1-8252-0c39d1b2d4be,"#N/A","#N/A",7946cf1e-5cd6-40ed-a052-30d01eb08d9e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9d56d321-688f-4db5-8248-d18bba4e6e04,2d151e51-9102-423f-8dd0-2c5585a0b772,"#N/A","#N/A",24b514f2-4500-465c-8d70-5142c8792d56,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9dc80a9e-c0ab-4a4f-a5e9-e8e09389807f,7643934d-3ae9-4e52-a114-97cf5dd682d8,"#N/A","#N/A",d071e30e-9ae5-48ea-8067-d738f4069760,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9dd1dff9-285b-4d50-bfcb-c759179b74a4,2bb0a5a2-4a38-4e79-b73d-336afe3c1943,"#N/A","#N/A",281b8161-d418-41c8-a784-3fe38b623fe3,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9dd7de62-8518-4603-bf8c-e6ef2299890f,047c514e-e1cb-4e81-8a65-0fce3490cf9d,"#N/A","#N/A",3620dea6-747c-4fba-b053-7d1816aac0c0,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9de71a67-9f27-4255-b3c4-21c71e97cb8d,75f7b858-9136-417b-a1bd-90567d732710,"#N/A","#N/A",cb0ee2f2-e5a9-4d61-abe6-fdadc05ec49d,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9e055cef-5904-4acf-a7ef-79ccfa0c206f,f60f79cb-219d-4003-bad4-2b15c89a0e73,"#N/A","#N/A",c6b7b8c3-5ae6-4bd6-a625-195a59c470c2,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9e298d25-2b12-47a5-8995-f6eab6241e41,2da56c3b-dfdb-48dc-8e95-ca3da65e8312,"#N/A","#N/A",90aaa91e-1299-487a-9fd2-1581b66bbb62,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9e7837e0-3cbb-45dc-801f-442fe33e7c5f,6735ef0b-e452-49e9-a6ac-cb29c5dae786,"#N/A","#N/A",004a8abd-0dac-4c79-b4c6-760c46fb7366,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9e8047d7-502d-466f-9226-bb6d38a90b89,6735ef0b-e452-49e9-a6ac-cb29c5dae786,"#N/A","#N/A",80b2e9f2-86bc-4ed5-b0f5-47151c6f769d,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9e850b39-70fe-4175-b51c-bf41c35cef5f,54f4bc77-4281-4149-b4e0-15546375bf51,"#N/A","#N/A",33727bd7-4a62-4e0a-866a-23ba7f64b28e,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9ea098ed-6769-4333-8c0f-43a99d52fc3b,47f64cac-5caf-4eac-b805-5ac3c930bb1f,"#N/A","#N/A",41bcd632-292c-495b-abb5-ef7f20df446a,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9edb1c2e-553e-47ce-97f8-1ab3c16bda46,14a51008-e1c4-4600-8b32-4f083dd27692,"#N/A","#N/A",1809f10f-255a-4804-9b91-8f7005e8e63a,Configuration isn't working. Please help.,false,"#N/A",Medium,Instructions not clear,Closed,Configuration isn't working,"#N/A","#N/A","#N/A",Problem,"#N/A"
9f086d9a-571f-403e-b1ea-da44152411ee,05871b1a-5c56-45db-8232-e4505381dcb8,"#N/A","#N/A",8b93fc09-3c2b-46ac-8e1a-292b972df2c8,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9f123826-b5fc-4355-8e5d-abe76ba46d9e,ac2d1f95-9393-4906-b6bf-81197d5bcce5,"#N/A","#N/A",f35b3d67-feb6-4ca6-9e0d-9ca8281452eb,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9f452e96-264f-4712-a38d-7416f34d7794,05871b1a-5c56-45db-8232-e4505381dcb8,"#N/A","#N/A",3d92f02e-54cb-4e3a-a1fd-48e8a5f5094b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9f9c66df-5af3-4277-9448-e49b53202e7f,7807e68c-fb7b-4208-9516-4e5bb574793d,"#N/A","#N/A",d72ee87f-dfb9-48c5-8acf-7da23e509ac1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9fbb5707-a4b5-4cd8-9edb-957d89e16c6b,36bf137f-1149-41d2-9fb8-6234ba3cd704,"#N/A","#N/A",abb7d4b4-3cc7-420f-8bea-84c194cc68e3,User Needs Help,false,"#N/A",Medium,User didn't attend training,Closed,Brett would like some help with a new template.,"#N/A","#N/A","#N/A",Problem,"#N/A"
9fd15a32-0732-47f4-b277-66b275c3cfca,7643934d-3ae9-4e52-a114-97cf5dd682d8,"#N/A","#N/A",ab31aa50-7ac8-45a9-8e6c-7ec4c44db8f4,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9ff7c31c-7258-4bc2-9064-df455046b635,bbd55cc6-b06e-45fd-9262-2e0a10a00d46,"#N/A","#N/A",a0174b11-3815-42b3-a05c-67a87d8974f9,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a0038694-b562-45f7-a1db-912f69ae354b,ab97de59-0cab-4c89-a8ed-58ced15887e5,"#N/A","#N/A",43e78b42-0cc0-4dcc-81e1-bb672277ecfc,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a008f635-10c5-456f-b4af-850efed8939f,ac50e6c1-e100-4a59-9645-33082b1b1459,"#N/A","#N/A",276c6390-1517-487b-9b19-284625d63105,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a014b83a-e574-4173-b499-f30610c1c9b4,8f5e51d9-2372-4af9-a1f1-ee13183327ab,"#N/A","#N/A",d5e4a5b1-b949-4107-80b4-b185fb653e07,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a02e12e4-675f-44e7-9ac0-c66a3609bfe0,7da82faa-1442-4434-bd1d-beb8b60ae2ce,"#N/A","#N/A",1cb30e99-9827-46e7-90a8-30b6b64d373d,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a0591097-04d0-44c9-b2f1-13819d25c240,0fbf7651-d052-4d68-b739-36d17c81b380,"#N/A","#N/A",3b15353d-8359-4643-aa04-b8dae1fea2bc,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a0a3f2b5-3097-4ba5-840b-ea87d5ca6593,38dff4e9-b227-423c-adb6-51aeecd2b017,"#N/A","#N/A",3c674ff5-59eb-436a-8b57-3780d35dd148,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a0b178b4-87f4-46a1-b71a-7b74fef07e5f,405aefbc-4202-439e-bf59-f3935162c252,"#N/A","#N/A",a6d7501a-c688-4303-907e-5d0687bb6b6f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a0c1049f-abb1-4c78-8cae-87561e38c257,8bad606c-a83f-4958-aaaf-7f6c5865c578,"#N/A","#N/A",33f6f7d0-81bb-4a75-bf9e-115c12bc2b0e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a0c6fe91-ffda-4f23-9e61-f7d081254836,ff898e5f-6e75-4f7d-88e5-eea780485383,"#N/A","#N/A",206fa52c-cb7f-4932-b538-99f022e0e98b,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a0d88bbe-e34c-4af1-a5fd-bfdb9a0b7eb9,fa3bca79-2a2c-4064-93c8-d10427f8a3cc,"#N/A","#N/A",ef81c39d-157c-47f4-aa75-29fe480335ca,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a0d9225d-4f56-4c4d-84ff-518d4e3c99ec,ab97de59-0cab-4c89-a8ed-58ced15887e5,"#N/A","#N/A",5fbf7b60-ab8b-4965-9845-a201119141df,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a1899862-09b8-466f-9336-86c2f49b1d62,19236c02-904c-44cd-9ae3-f3c8eee0ef28,"#N/A","#N/A",443fc958-d511-466f-986c-680f0bc60c7d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a1a2fda6-c61b-4cb6-9d31-3799d6566920,b6f6cdff-6116-4175-8fe7-5222dd375cab,"#N/A","#N/A",11e6264f-a229-4b20-b409-c09f8c13fc06,User Needs Help,false,"#N/A",Medium,User didn't attend training,Pending Approval,Repeating Table Headers,"#N/A","#N/A","#N/A",Problem,"#N/A"
a1b077a5-d6c1-4d42-97c3-70b8d71ef97e,3da5d68a-395e-4908-8a48-23cdaebc6375,"#N/A","#N/A",ca221247-9706-495a-9ee8-cf5650241b91,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a1b9e29a-74e1-4633-98c3-ebfd623c6591,1b07bdc3-bbee-4b47-96c8-500fc1e99092,"#N/A","#N/A",b944a18a-0869-42a1-bcb8-ec1a9efc6d0c,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a1cfc6cc-137b-4fa8-81bd-80e3b742b640,14a51008-e1c4-4600-8b32-4f083dd27692,"#N/A","#N/A",dab78424-6c54-4742-ae1f-0bce5dbe3116,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a21c0930-1790-4bf2-bb33-c42bfeab8336,2bb0a5a2-4a38-4e79-b73d-336afe3c1943,"#N/A","#N/A",1f19bbe0-16e0-4e46-9a30-49b743a9762a,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
a2287b32-3df3-4849-9ec3-e22bd3b43fc9,6e0db8b0-870e-41f2-a6a2-b03ddbe9d294,"#N/A","#N/A",0a088011-e916-425f-b89a-7d25daca6c83,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a22fbbdd-a54b-483c-b0a1-a2a3488e53de,bbd55cc6-b06e-45fd-9262-2e0a10a00d46,"#N/A","#N/A",cf2d1fe1-8762-4dd7-90b6-9a2090022c13,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a26c87cb-f75c-4a73-aca2-770778f98db6,07e99765-5326-4853-8d6e-503c4a7670ae,"#N/A","#N/A",98f0bf6e-fca8-4ae9-a22c-34ea4d0e8afc,EMEA Case,false,"#N/A",Medium,Existing problem,Rejected,Full Trial Requested,"#N/A","#N/A","#N/A",Problem,"#N/A"
a29f2023-bf39-4960-a7f3-1e323a3b54e0,ea890f92-ba30-4be8-835c-bd806e610d8f,"#N/A","#N/A",8f5e1894-32e4-49c5-baec-25c5dc01814a,I can't access it. What's going on?,false,"#N/A",Medium,Complex functionality,Escalated,Server up?,"#N/A","#N/A","#N/A",Question,"#N/A"
a30ad363-4afe-4dc6-a501-54e13cb25117,b1f85b4f-3813-46ab-8d5e-1609a956980d,"#N/A","#N/A",db96c15c-af06-45a1-beff-50c579f0f8c4,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a3339819-171d-4cda-b3eb-a21a63b9e35b,4c3dff42-708f-4384-9433-c15ccf9079a2,"#N/A","#N/A",6779835e-8838-475c-9dc6-b1f70f2fbc57,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a33d3f06-53ed-4755-8a89-51ea7fabeadf,1e7f9fa4-522e-46e2-a11a-86da08a74c3e,"#N/A","#N/A",45363607-ac9c-417c-b9be-5166dcb2fb0f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a34b70d6-b21a-40ac-8bb8-7f15283059ee,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A",4f2e78fc-5523-4697-aa39-25d316a2510f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a35109c1-2943-47c5-92c5-02622a988175,97d458ba-5036-4039-a4b4-a2fc36826c61,"#N/A","#N/A",9c48c56e-b75e-4564-9eb1-b46e098ac949,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a35ce06a-2add-4dbb-954f-c3ffe875f0a3,a652405e-08fd-4521-8d2f-e3be5f63fcf9,"#N/A","#N/A",33bfd807-1386-42d5-a6ff-771fa2f0c1a4,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a3718b32-03fb-4e18-9e2f-9566ab552c1e,5d57b444-0d98-4d4c-8047-716b66624a73,"#N/A","#N/A",c7fbf844-ccd6-4616-8c76-529144c305e0,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
a3871866-967b-4b60-924c-9e7d99be92d2,20cceb51-d1eb-4cc7-a90b-a095ce5a4890,"#N/A","#N/A",4fee40e0-0c2e-4ace-bda3-f00e43aba2b9,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a429b080-7cda-4f15-aa44-b148c13c06a3,05871b1a-5c56-45db-8232-e4505381dcb8,"#N/A","#N/A",3b15353d-8359-4643-aa04-b8dae1fea2bc,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a42c9cb4-b20f-47be-92e7-2aafb5cffbcc,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,"#N/A","#N/A",3939b137-0278-400c-a0db-bfe065404ca4,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
a441ff24-6911-46c4-b06f-a14a81209b03,59cca627-b2a9-40b1-851a-fea4115b7f45,"#N/A","#N/A",2e69fda8-4b06-43ee-a39f-88f65229fe56,Prefers Direct Phone Outreach,false,"#N/A",Medium,Complex functionality,Pending Approval,Problem in   Scheduled Event,"#N/A","#N/A","#N/A",Problem,"#N/A"
