"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
80ef7679-c359-413f-b930-73fa5636e2fc,8c3ebc24-e8bb-4497-b164-038b2c26892e,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Chatterpoint - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
815752e4-db30-4b66-868b-75a8f42e59c7,ac20f109-61b8-4bf7-a2a0-0d4aa816a5bf,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Skaboo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8166f383-5a75-447e-a6c4-2ef0a8aed169,38dff4e9-b227-423c-adb6-51aeecd2b017,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Eidelr-Ashpool - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
817b418f-34e6-4a59-b8e1-4c54e75b5532,71384361-d9a1-4d8f-be05-1d902061e007,6817.81,2023-05-25,"#N/A","#N/A",Pipeline,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,7b5c9e19-3943-48c6-9be2-ed2db02d617c,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
81ada579-3445-4c5c-955c-a4fa3729ae4a,2d151e51-9102-423f-8dd0-2c5585a0b772,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
825d7913-c421-4301-a3f6-2e2ffc256c05,b1f85b4f-3813-46ab-8d5e-1609a956980d,72395.0,2022-04-26,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8299e31a-4b85-4309-9434-8eb92a9b6b7f,67415fc9-3e7a-47c2-8dff-96e2acde21fb,11550.0,2022-06-10,"#N/A","#N/A",Pipeline,"#N/A",Kayveo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
832660d3-eca4-4a48-b8cb-6cbaeb315fff,93f00793-669b-4111-b2c5-b5fdf7d385d0,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Realfire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
839c9141-5208-4563-bea7-1828ced25c44,55f87c0e-08a7-4a09-a696-53ff814f4a00,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Photofeed - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
83c8e1ec-ce8b-4438-b434-2618957843bd,2e7367e7-ce37-43a6-8f63-c2ac7a8762f1,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Twiyo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
84bc1ddb-ec80-4084-8652-6b0c5e33a902,47f64cac-5caf-4eac-b805-5ac3c930bb1f,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Brightdog - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
84db405b-55a1-41b0-9f39-fb41bfde88d7,7266e944-2585-48ff-9a0a-47d5ebb506dc,100082.0,2022-09-15,"#N/A","#N/A",Pipeline,"#N/A",Myworks - Upsell,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
84fa2258-6824-4836-992f-2bd74a16e3a4,14a51008-e1c4-4600-8b32-4f083dd27692,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Buzzbean - Upsell,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
852ae7c1-709c-431d-b59b-08c8d28aa0df,d0aed0c8-dd2a-49b5-af99-330baaf4a4ac,72395.0,2022-08-02,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
857d3d55-c4fc-48bb-b584-f0426c6034c8,fc1ac98e-d31f-41dc-9e18-4e60bca6c1f6,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Quimm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
85814a37-9277-47e2-be00-a707396acca1,a652405e-08fd-4521-8d2f-e3be5f63fcf9,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Fanoodle - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
85f598c8-5af9-4b25-9287-e231f42d9327,ab97de59-0cab-4c89-a8ed-58ced15887e5,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Pixonyx - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
86588e3a-a2b4-4797-81c5-f10da02bcef0,2d1c4f1b-30be-4f34-ab52-6c0306159fc9,32395.00000002,2022-07-12,"#N/A","#N/A",Closed,"#N/A",Meejo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8675f936-565a-4d1b-8435-94f0e01df4b5,19236c02-904c-44cd-9ae3-f3c8eee0ef28,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Flipbug - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
868f3b7f-632b-47ac-a625-5ed7875b82c8,36bf137f-1149-41d2-9fb8-6234ba3cd704,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Topicstorm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
86f73224-47cf-4851-a598-257879283ac8,f7524a71-97ec-4666-b4d6-06361a9f7206,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Eazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8706091f-d04b-4c3f-ac53-d106f1bb2bad,9eb989c3-c2e0-4bcf-9aa1-224fc331977b,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Layo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
873e8fa3-b4c0-46f9-aed5-11add9521a2d,4b126aee-2ebe-401c-a06a-a0bd8b3ec111,11250.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Bluejam - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
87598730-1dbb-4690-8d83-6a777f8ef124,f356f656-c8a7-46c6-9740-0c9e3aa9c67b,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Devcast - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
87a7e34a-f9c0-4a6a-8683-cbfe6c7212c4,5803d783-f488-48d3-80ec-212b7f872b2f,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
87ab9162-f267-46a9-98df-e1f18bd83e7f,97d458ba-5036-4039-a4b4-a2fc36826c61,18050.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Digitube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
88437869-a25b-488f-8c3a-e85584245997,405aefbc-4202-439e-bf59-f3935162c252,29995.0,2022-03-14,1f19bbe0-16e0-4e46-9a30-49b743a9762a,"#N/A",Closed,"#N/A",Fiveclub - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
886d8918-e1cc-4cc3-8262-edce25e177b2,dd2ae7b9-8a5e-4fb0-a3e6-f22ae3c10e73,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88af614c-8287-4eab-a43b-b6ae86abdc65,6735ef0b-e452-49e9-a6ac-cb29c5dae786,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88b4458e-4719-45f9-a11e-b6bf1d337c87,a2acb900-6c89-450d-a1fb-ea7621d8039c,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Shufflester - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88c548e4-f818-45b4-b4cf-c27b6e2750f1,fc1ac98e-d31f-41dc-9e18-4e60bca6c1f6,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Quimm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
88f4c61b-e407-400c-b4c2-fd5beb54cb62,7adf41b7-ce90-4424-8e4d-60f04116bb5a,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Twitterwire - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
899a1011-88e8-49cb-bf0b-c00b17ed4409,fead4b88-1200-4dc1-9bae-9bddda3a6f49,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Blognation - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
899f252f-f762-4614-adc4-48569ef6507f,5d57b444-0d98-4d4c-8047-716b66624a73,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Topiclounge - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
89a89000-565f-42fd-b695-ead0467d1648,cf455866-6497-4386-810f-ea783cecd9be,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Oozz - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
89b6d9b3-240c-495d-a31a-29678002d528,6163fb2f-aeae-421d-9437-82250f54a87f,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Fatz - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8b438eec-2769-432f-9956-4d3a22f779b1,ea6ca755-50bf-42b8-99d8-0eac76a7a813,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Eadel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8bf5c9f3-8cea-46d7-a4ce-5b08d08c0f63,0e6f1508-b4d9-448d-ab11-e81cbad5299e,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Voomm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8c088fea-1e0a-4e78-9b6b-c6ccb8b1a07f,bc2a0cde-8fbb-4c6a-9e70-30a8cbc69930,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",DabZ - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8c6d9d89-fbe1-4514-a47d-d2d60a925ed0,2f01fcd7-1cbf-45ae-851f-562db03982e0,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Skalith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8c813484-342f-4781-9442-6a949360c799,7da82faa-1442-4434-bd1d-beb8b60ae2ce,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Aibox - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8d69b236-92cd-4646-aa67-70a0eb6fc68f,4c3dff42-708f-4384-9433-c15ccf9079a2,11250.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Dabfeed - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8d7672ff-60de-434e-95b9-ac43c295f69a,3d8547e5-043e-4476-a22b-c1f2b4cad2da,34995.0,2022-09-26,"#N/A","#N/A",Pipeline,"#N/A",Rhynyx - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8d8a4ef0-2b35-4376-9ed6-cf26617f3da7,07e99765-5326-4853-8d6e-503c4a7670ae,69095.0,2022-07-27,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8da58afe-dd6a-4d62-8b28-e790894267aa,59cca627-b2a9-40b1-851a-fea4115b7f45,3200.0,2022-07-22,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
8dc13752-a530-47fe-a4f5-e571b5c0ff44,1959adca-469e-43f9-a7ef-a5b78c5359db,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Mynte - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8ee3c197-045a-42cf-a2fc-82be6b44eb4e,45277e4c-0dbc-444d-8166-4a6db8cc1b32,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Meembee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
900ee6a4-4e91-41b9-8bc7-4fef65a0d11b,9b10a9d2-5113-4309-9cc1-646ef956c4ac,75000.0,2022-07-31,"#N/A","#N/A",Pipeline,"#N/A",Tagopia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
902a16f6-3514-47ec-889e-4c79f46de7f0,2ebc1a9e-a974-43fe-94b5-0b6a321924a3,43185.0,2021-09-14,"#N/A","#N/A",Closed,"#N/A",Edgetag - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
903a3be9-0f54-4bc7-9efa-f978aeef7b61,0e03df86-003a-44f8-8dc0-b5eaf9ee0189,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Tazzy - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
90b4ce38-2c18-4732-a26c-f2c10de055b1,483e2263-ad3e-481b-9455-49bd97542a7e,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Wikibox - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9103cdd1-490e-4996-a48c-24c47b922a51,b6f6cdff-6116-4175-8fe7-5222dd375cab,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Aivee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
91489fef-adfe-4840-801d-5cb297283617,9419a11c-73a3-4f04-a74c-a7c84e591a7f,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Thoughtmix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
914959a3-41e5-4948-8c71-f47ce8baa333,56f08f27-95c9-434d-bb27-8e3b5c8ff5c3,34995.0,2022-05-30,"#N/A","#N/A",Pipeline,"#N/A",Dazzlesphere - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9272353c-b5b0-4963-b0e0-cf09b35dc528,ac20f109-61b8-4bf7-a2a0-0d4aa816a5bf,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Skaboo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
927452d9-cfcf-4a2e-b0a8-8ee73caa8266,864ab183-2657-4d8b-baa4-35a317740d3e,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Trilith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
92a50654-d575-4512-a4b7-87521683339d,fead4b88-1200-4dc1-9bae-9bddda3a6f49,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Blognation - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
92cae874-3609-412b-80e1-09bd4e692e1c,f4eb5850-e7af-4793-b7ae-86afaf9a5241,11250.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
92ce4a57-b811-4ccd-9473-b5e9321fcf32,45277e4c-0dbc-444d-8166-4a6db8cc1b32,72395.0,2021-07-26,"#N/A","#N/A",Closed,"#N/A",Meembee -Complete Starter Package,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
93f1004e-97d5-429a-9f18-e9d6b9dcaa05,c315795d-3bb2-4615-9921-300d058d0fde,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Quire - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
93fe2429-784e-42d8-a23e-9ddf9eaa71fd,6de16000-9684-4e36-860d-5199e9ed2a63,32395.00000002,2022-07-25,"#N/A","#N/A",Closed,"#N/A",Meevee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
94291eb4-6f1f-4e51-a8a9-2a3d73501945,8262b2fb-77a5-4cb8-b98a-a42968ccc29f,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Dynazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
94738e41-dc33-4fc2-87eb-aa00cace875d,2da56c3b-dfdb-48dc-8e95-ca3da65e8312,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Kanoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
947a92a1-5ef6-4d96-aeb3-717a096d3569,4e4e28ab-96ed-4cff-b379-5c4f7a404910,37575.0,2022-07-21,"#N/A","#N/A",Pipeline,"#N/A",Camimbo - Upsell,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
949a0b50-2649-46ea-b580-067a0912c89a,049289c5-1108-4eb8-a12b-27f6b810fab9,29995.0,2022-07-15,"#N/A","#N/A",Pipeline,"#N/A",Topicware - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
94d6bc80-305b-441c-a793-f5ac66596919,59cca627-b2a9-40b1-851a-fea4115b7f45,34995.0,2022-06-06,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
94f00272-6308-4288-8753-16b55ff1153e,ab97de59-0cab-4c89-a8ed-58ced15887e5,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Pixonyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
953f9905-986f-4abf-bcbb-2e6afa4f052d,a652405e-08fd-4521-8d2f-e3be5f63fcf9,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Fanoodle - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
95c2edb9-2abb-49c0-8acc-fa7c7f137837,8a1b7844-2155-4f3f-bbdf-ad702e8d7261,72395.0,2022-01-11,"#N/A","#N/A",Omitted,"#N/A",Tagtune - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
96755ff7-1dd7-4013-b4f6-6fbb979b9c2e,db21b59b-cee2-4108-9362-1c2ce229e483,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Skinte - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
96b27ea2-b6fd-4f37-9bdf-3639d4989524,de23cb8b-0b55-4bee-9c34-1759fc0d9b96,11550.0,2022-08-10,"#N/A","#N/A",Pipeline,"#N/A",Rhycero - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
96dae45d-d19d-400e-9cfe-29f9296f060c,55f87c0e-08a7-4a09-a696-53ff814f4a00,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9734f137-35cf-41c4-9361-de696628d263,b1f85b4f-3813-46ab-8d5e-1609a956980d,72395.0,2021-03-13,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9750c748-7b9e-4d8c-b345-97d4142a59e7,21e4cac4-1540-46d3-b13f-1dcb92e2ddc9,32395.00000002,2022-05-27,"#N/A","#N/A",Closed,"#N/A",Gabcube - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
975f0a88-25f5-4112-b0f8-9733a58a5ff0,ec191198-c826-45fe-a4c6-7cf1a5991de5,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
97baad77-a66b-429b-b0d7-428716839743,ac2d1f95-9393-4906-b6bf-81197d5bcce5,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
97c41e13-6c93-493b-8030-f21b14345b15,0fbf7651-d052-4d68-b739-36d17c81b380,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Meeveo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
980636df-0916-4b45-bf8d-77d21f06a21a,07e99765-5326-4853-8d6e-503c4a7670ae,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
988e8a97-74d3-49dc-acad-280f4c9a3720,8d34ba59-d898-4d2a-aa25-c92780a8c0f4,75000.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Tavu - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
98e5b2d6-356d-48b5-9877-499ebe6f8dc7,2ebc1a9e-a974-43fe-94b5-0b6a321924a3,100082.0,2022-09-30,"#N/A","#N/A",Pipeline,"#N/A",Edgetag - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
991bbfd5-f01b-4ece-b51e-ff97c4f1b3a0,20cceb51-d1eb-4cc7-a90b-a095ce5a4890,24640.0,2022-07-21,"#N/A","#N/A",Pipeline,"#N/A",Roomm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
