"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
99dd9652-78c9-4b17-887a-dec42d2f53a5,"#N/A",58d3ec51-7a68-4fca-8dc1-f3e78d88a928,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
99df9cb9-d30d-44ff-8da0-1d0820068b6b,"#N/A",2961ced1-49d0-4194-9597-37c1b124b1af,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
99f2d969-531e-4330-bf79-d1e6b38d182c,"#N/A",566ba826-8037-424a-8d1f-fc9a9349a32c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
99f5ac63-5632-4040-8167-94d58d4bbfba,"#N/A",8c088fea-1e0a-4e78-9b6b-c6ccb8b1a07f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
9a06ee79-801e-4f40-a29c-00afa539d70b,"#N/A",4c188222-fccd-4a41-a0c0-b6540d9f9ebc,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9a18fc4e-c122-4c33-ae71-3680346ec27b,"#N/A",58cc07c1-1a90-4149-bfc0-9b79f9ffc035,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9a2d3bfe-9e87-49fe-b271-26dd6b8a69be,"#N/A",3ddcee30-4eec-45f5-9ef3-8121b72fcb4e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
9a442198-9c4c-41f8-98e4-f12dea9c5a34,"#N/A",8675f936-565a-4d1b-8435-94f0e01df4b5,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9a4c1beb-4176-4dcb-ad01-75f701c65871,"#N/A",c8533a95-9564-460a-baf5-03eb1c3ce8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
9a57103f-e68a-4806-bcbf-80b1abdbd8f5,"#N/A",fb384e37-5e6f-445b-9317-72ca17b4ce2c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9a5bfa7a-a6f9-4ae2-9d32-de60a2e92b0f,"#N/A",762a629f-4ceb-4779-83b8-465080c90703,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9a60f37d-8cf1-4575-9a5c-baaedbaf3019,"#N/A",bf0724db-fa8c-49ef-bfa1-149177ca2fe6,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9a8960df-edf3-43b4-8ea1-7dbb59beffca,"#N/A",1527daa0-ba96-4a3f-a787-fc6b9e594e88,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5002.0,5002.0,"#N/A"
9a89f558-2e72-4f6b-b2f9-bd77e84899db,"#N/A",ce9924b4-261a-4f27-9d73-98dbc4ea669c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9aa9ecb3-31f6-41e3-a1af-c1c266b99de9,"#N/A",43ff21f5-091e-4a35-9685-c35e91267e99,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
9ab4ad9d-c73f-4afd-8da2-161d2058dfed,"#N/A",4fba6d4a-0a4b-4885-8009-f4de07239b33,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
9abc3f91-ca5d-4ef5-ac0d-f4a54b777a07,"#N/A",71589935-0947-43c1-b1a8-52d5cc71b289,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9ac9473b-062d-4629-8015-6dec3f13ee26,"#N/A",b91547af-1cbb-4bc8-b46c-9895212bd088,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
9afff787-fa8d-4d06-91f6-84ae08043d88,"#N/A",1725b702-a9f4-43b4-b582-82c375d3ee9d,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
9b02abe0-0b2b-42f9-8ada-eaae5c8ad3e6,"#N/A",99bf7933-9886-4e9d-a029-b478627c7ec3,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
9b02f8a6-d779-425a-9dfa-1c10f55ba39c,"#N/A",b2e91cd9-047e-4ffc-b6c4-33d4cda53b1a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9b0460be-5bea-4a4c-affd-aef3df83fd4c,"#N/A",88f4c61b-e407-400c-b4c2-fd5beb54cb62,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
9b151e97-68a2-45a5-995f-0f67be4adf87,"#N/A",59b03807-0566-4c49-aec8-896b38023db8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
9b196f75-0fea-49b4-9281-93ab5deb6217,"#N/A",a5763129-5451-43e8-a511-d42aa80825d3,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
9b23a48a-1e4b-4236-86f4-57e35b561730,"#N/A",7d4eb147-ddc4-4c84-90de-00b39d3562c3,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9b4e1ce4-8959-4f9d-9c51-e0218627818d,"#N/A",66bc0959-c527-43c2-aad5-df89304b4cbf,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
9b63a4e1-5004-4a0d-9651-625f168f9e17,"#N/A",2dfb033e-b12e-4256-a879-496b0eca4e80,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
9b66f6ab-be85-4158-a672-b673cf279850,"#N/A",360189f0-e2ae-452b-87d0-3a1e79e7aeb4,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
9b6a6014-5079-4510-b1a8-9f2cc96651a8,"#N/A",c67fe8bf-30ea-4201-8053-bcba4d6debde,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9b6f8186-0d39-4d32-a97e-be32b2a3853e,"#N/A",8dc13752-a530-47fe-a4f5-e571b5c0ff44,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9b72b718-8022-4936-a58a-04718492d904,"#N/A",d0804fc4-7058-4c8f-a253-0d4dca7d9379,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9b761a2d-c88e-473a-ad52-78c8afc5301c,"#N/A",45096961-29d4-4997-ab1e-84fa1b653c4b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9b76ba4c-d2ab-4edf-8860-9170b7525de7,"#N/A",4d192c24-fd22-4702-83a8-f25754428a4b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
9babc9ec-00c1-449f-97f9-0c7f7c8fe545,"#N/A",2080a639-0192-4cd5-9262-35281216b36f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
9bbc1441-8d76-4c71-b89e-af79497282ec,"#N/A",f8a640c1-f120-438e-ab57-a020a39267a3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9bc29a2a-9caf-4d8e-b585-d931173371b9,"#N/A",ecb4a1f7-9f5e-4cb7-9e8a-9e5ca4b75560,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9bd0e3c1-9a70-4e92-9d07-c087e8fc545e,"#N/A",fda303d3-aa30-4e06-b27d-7221def183b4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
9bd81b11-8fde-4c0f-8bfe-8af7a5fdbdfd,"#N/A",005367cb-5ad5-4ffb-a1aa-d13d6e9a10ea,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9bfe36c6-7207-46b2-b834-9e2ab1e13bea,"#N/A",0e07940d-8e58-4258-b01c-a32e61870668,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9c0ca2f0-4452-4177-ba0b-2a81ab4d6c02,"#N/A",5da60957-9f20-4185-ab7c-35890db22f7d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
9c1ad46b-de3a-44c2-9a76-a4a7828c08a0,"#N/A",58d3ec51-7a68-4fca-8dc1-f3e78d88a928,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
9c1c26c0-7f54-4ae2-a120-bc99a551c673,"#N/A",58d4a9db-8736-44aa-9a93-825b25b86e4d,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9c1c7cc6-cc56-49f5-b98d-43f4491e65e1,"#N/A",ebb28ebd-48f9-441a-87ab-00a6e4eacd31,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9c1e62df-ba45-4ede-af95-620da4a35b7d,"#N/A",0eb5b44f-9d5a-4a11-a98b-13bcdfcb2bf5,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
9c2d96dc-09f2-4789-b527-a592eb00495e,"#N/A",68a354b8-fdfe-4d61-a32a-bd1e52c7be7d,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
9c4035cc-3aa4-4013-ae60-a06b9c1bad66,"#N/A",a671f188-adfc-404d-beb6-f7b18eac9739,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
9c4e65ef-b732-480d-bd37-65464433de9e,"#N/A",88437869-a25b-488f-8c3a-e85584245997,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9c7b00eb-ef6f-4fc0-8710-415fdc38e223,"#N/A",e5c02d4b-9f05-440f-bf2d-9eb5f556e647,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
9cd943d6-ee4b-44c5-a4c7-3d71b07e3d6e,"#N/A",58cc07c1-1a90-4149-bfc0-9b79f9ffc035,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9cdcbf15-af3c-4f6b-b211-92521bc953c9,"#N/A",74282b1b-2fb7-43c8-9338-9f977757a1b4,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
9cddb2fd-7b60-4285-b9dc-448201aa8d92,"#N/A",4c40b47f-823c-4745-b5c4-3567c62b3391,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
9cde6715-ed68-44b2-847e-faa858dd48d0,"#N/A",ce9924b4-261a-4f27-9d73-98dbc4ea669c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9d05c999-bee9-46cf-9237-180ecb7603b8,"#N/A",bf10b2fb-80bc-4a57-9803-c5d50fdbcf2f,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9d3f041b-5cab-4f0d-9d68-a74da9932ffb,"#N/A",c50ca391-fe91-4afc-81f0-694cdfaa1b5e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9d5ecb5c-18ba-4cf0-b48f-982da8b8f09e,"#N/A",dc6b2ff3-96b1-4664-9bf2-fd316027188c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9d6807da-d8c3-4ac0-aff5-c4050a4563fa,"#N/A",45f743b7-7a10-445f-a04f-ec6b7e15fb70,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9d7b9a4d-5b73-446c-b5b8-a6890f1a8365,"#N/A",75398b29-79cb-4460-a778-e9dd0e876771,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9d8d609f-4764-4edb-a2b4-b47b1a0acda5,"#N/A",39b5e5c2-1213-4d66-bc2e-428a6ad1cedb,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9da41cc3-0f10-41cc-9151-7f16d8603727,"#N/A",b4b1931b-b856-4a00-b3a2-56acab91537f,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
9daab285-a257-4e44-b706-08b23bc26462,"#N/A",d7113148-7a3a-4cea-af69-418aa4bbefbe,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
9daf1e9a-5008-4dc5-88b2-ce438da17060,"#N/A",11942a4b-b7ad-4643-b635-d734769063ea,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
9db34129-f395-470a-b6b3-daeff7a01d67,"#N/A",b06bc14f-d3a3-48dc-b550-d26618f374a7,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9dba02da-4c4e-47d3-90a5-7515df573512,"#N/A",3e6bd609-06a7-4b83-b4fa-8b67106359d2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9dc85bb9-61c7-48c2-8788-fe7e8c373add,"#N/A",0eb5b44f-9d5a-4a11-a98b-13bcdfcb2bf5,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
9dcb795d-3521-4af2-b7eb-87f67bde366e,"#N/A",2c585c7c-aaa5-4bfb-aef6-805097a024a5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9dd04b21-2bdc-4dec-aa39-4455ddbf2ca5,"#N/A",417a10c1-8943-4359-8627-74bf1dbf743c,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
9de0778d-1c5a-4e9d-a339-602a2caf958e,"#N/A",11ae5e7a-7f68-48ff-b1fc-90d6c2b162e4,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
9de775a9-dc3e-4e52-b20e-3ba59031dae3,"#N/A",4d4f1a9b-105b-43c9-8e9a-9e6a49732b03,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9dec9566-6adc-4a87-a761-428d3691e4cf,"#N/A",9997782b-e74a-4b32-9985-0b4695df8dfc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
9e04ec97-1194-4578-b6ea-7b9d98087e7c,"#N/A",8033481c-cf9c-4c92-b9a4-1060860b0d6a,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
9e115111-d402-435c-80bc-9a248320c090,"#N/A",b61463ac-5bf6-40de-b585-90a958757b8e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9e38723e-f8e6-4adb-89fc-40f4eb3f988c,"#N/A",db76ea6c-ff83-461f-9540-e7e33459058b,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9e4620b0-a659-49de-8f40-6a0f0738ce4b,"#N/A",ad791e37-4c8c-4b88-8a92-7d092391f074,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
9e516c01-bf73-4105-9499-586a67bfee10,"#N/A",6673290a-75ba-4349-9349-76597f29c09c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9e5b5cab-7ad8-4b1c-a4d3-42e684effd5a,"#N/A",e70a1127-4e10-4735-9075-7dc8bf6d9a7e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
9e654c5c-178c-45c2-9ef8-8f105c42bb5b,"#N/A",a76b3ccc-2cab-4d49-b810-b1ae28003538,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9e74cca4-da55-4a0c-947c-c570bf31683c,"#N/A",cd3c4446-703d-440d-a224-cbc9285a24ed,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
9e8c7443-9c3a-4e6a-9349-0b5947527866,"#N/A",927452d9-cfcf-4a2e-b0a8-8ee73caa8266,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
9e91f882-a2e7-40ae-a2a4-b14539cc4b7e,"#N/A",dc6b2ff3-96b1-4664-9bf2-fd316027188c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9ebd1274-9beb-4f1d-954b-9252db02dfa0,"#N/A",23665be7-8e84-4681-88df-0b63af6dd7bb,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9ed21806-97de-434c-a031-027d8c3cca51,"#N/A",3131fe8b-539d-4338-abf4-f5759a4187e2,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
9ede10c0-75e6-4c19-9598-c34ac577961f,"#N/A",39f0bdb2-ac3e-47f1-a29e-03a4ee6e575d,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9ee42ff1-76b1-48bd-bb61-ee457a4d7ce1,"#N/A",74be376b-c39d-4775-9b0a-804b1cb9163f,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
9eee4009-7a72-47ed-b4fa-a931921bef0c,"#N/A",9750c748-7b9e-4d8c-b345-97d4142a59e7,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9efc01ca-d7ed-4834-80fe-f00a6e352248,"#N/A",825d7913-c421-4301-a3f6-2e2ffc256c05,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9f015755-cede-4817-b832-d84705595db7,"#N/A",75398b29-79cb-4460-a778-e9dd0e876771,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9f3f8b35-06fb-494f-9d35-41daffef1bd5,"#N/A",11de7e92-dbaf-447c-b60c-1e8df43c1e7c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9f430300-1b0d-445f-b498-efcda24fad5a,"#N/A",a2da20bf-e16b-4a9f-85aa-d571043ebbdb,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9f53ac70-07af-43d3-bb29-9e14c3993a04,"#N/A",fd7eeb73-b454-4a68-906e-24bd95cf9414,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,2000.0,"#N/A"
9f61f964-e149-408b-a781-2c58ce2bbae0,"#N/A",8c813484-342f-4781-9442-6a949360c799,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9f641a7e-7c8b-43e6-9e00-468f5a8661ad,"#N/A",8675f936-565a-4d1b-8435-94f0e01df4b5,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
9f6e25a7-2530-4850-b24f-185017597f98,"#N/A",5c5d652c-d4ec-499a-9e15-7ba5eadcf9c4,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9f75e763-83df-436a-aea0-e38a527fe6e7,"#N/A",d0804fc4-7058-4c8f-a253-0d4dca7d9379,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9f7fb51d-2fbd-42c2-aeb5-c3d16cdcf959,"#N/A",1e376b67-508c-4ef3-a7bc-16d5e879870f,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
9f994562-f3b2-4833-bab5-fb92de6103e3,"#N/A",9bf8dcdc-8110-487b-bc6c-7d294ffb65cc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
9fa10b68-444f-435f-a819-0ca738730a0e,"#N/A",6c65e7fd-3098-4c44-abca-2e3716143ec5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
9fbbb2ed-3158-4802-b317-032a7e9b31ee,"#N/A",45f743b7-7a10-445f-a04f-ec6b7e15fb70,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
9fbc7535-4967-4ab5-a751-9eb4ee43607c,"#N/A",dbeaac69-423c-40e3-be99-86df4ff59767,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9fc97186-4ecb-4ea9-abc1-ae84049fe90b,"#N/A",f5fe1c70-3d16-4b7a-9a5c-ceeeb5550522,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9fcb5496-4d68-4597-9714-d42310316714,"#N/A",f771fc33-c30c-419f-8e34-b1b30f3d5da9,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
9fcc064d-14ac-4c70-9efd-f3e7dcb6fa7e,"#N/A",99bf7933-9886-4e9d-a029-b478627c7ec3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
9fce5149-b550-4520-836f-6635d0713c2c,"#N/A",a1b31c91-f5b9-4863-bc31-52bd873e6c8c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
9fd0f2cd-54e5-46af-893b-d3d2a369816e,"#N/A",a1b31c91-f5b9-4863-bc31-52bd873e6c8c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9fe09238-dc49-499f-80f9-acba2fe07239,"#N/A",88b4458e-4719-45f9-a11e-b6bf1d337c87,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
9ff656c4-8da1-410f-b94a-65f1f82ffa2b,"#N/A",39b5e5c2-1213-4d66-bc2e-428a6ad1cedb,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
9ff9970b-d0c1-49ed-8e58-a6c5c8b68c1d,"#N/A",360189f0-e2ae-452b-87d0-3a1e79e7aeb4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
a002a81d-b6c5-4ed4-9813-2176789b879b,"#N/A",8d7672ff-60de-434e-95b9-ac43c295f69a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
a01e610c-6f28-4c69-85b7-ff837de2a3d0,"#N/A",7dc94443-b02a-4f88-b54b-d38c078ab535,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
a0265a3a-c50c-429b-a1d9-88e11083e360,"#N/A",c72d1397-2880-4d86-8e53-d61137ec50e5,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
a04c9d22-ea63-4e50-b70a-de181f1cb680,"#N/A",f69aefea-56ca-4e38-b01a-64d524dd2d9a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
a05b8213-af4e-47b7-b32e-61c7006fd80c,"#N/A",c037bbff-56f2-4af6-95a7-c28d2be2a96b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
a061601f-055a-4a2f-8564-34668102dc80,"#N/A",ad791e37-4c8c-4b88-8a92-7d092391f074,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
a06ae79d-a1b5-458b-9f70-2744b6800cc0,"#N/A",59a66dbb-78d8-40c6-9b16-a8a950967e89,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
a06eeb92-193d-4535-99ba-098c82f8dffb,"#N/A",e70a1127-4e10-4735-9075-7dc8bf6d9a7e,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
a0701957-2b94-40f6-a273-37a1fc07ba9e,"#N/A",ed189ae6-c129-447f-8c5c-d70b4bc07d7e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
a0a1c140-1389-40c0-a970-6b3244cc02a4,"#N/A",5601996e-dba2-4865-a985-7f8afa0aa70b,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
a0b4d57b-7b1d-4274-bef1-8566d5b8faa5,"#N/A",242af4af-6d8a-43c6-9f57-12efdffdbc2d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
a0d8f4d8-080d-4c19-b87f-4c7446ab938f,"#N/A",7bd2fccf-062f-417e-8c63-c19ac8c72e6f,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
a0f11ff0-ad6d-4aee-8c7b-da11887cc605,"#N/A",3661aca7-72ab-4f9f-ae83-01e2c2ee3e08,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
a0f7864d-4b4e-430e-8074-89f87c7d4573,"#N/A",b6ad61c3-b5dc-4572-9c09-9afe871d5fbd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
a11cdef2-3678-4ef8-8af7-8e7894a66ddf,"#N/A",09b33683-b9cc-4b57-bcc2-8433d82781de,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
a1257150-b75e-4ad6-8e4d-acfc57bd51e8,"#N/A",de5cb272-1973-4ee4-a546-284a40e8535c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
a1293e1b-183a-4e38-a945-08bfe44fd890,"#N/A",db07f1d8-10fb-486e-a030-ac96c47b4c79,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
a13bf29e-819e-4140-bbfd-1ef56034014a,"#N/A",61fde6f1-fe86-4e32-9c70-b61fe1ede92f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
a1458597-5dff-4055-ab72-8fc00db8eb20,"#N/A",c31c3d33-bf7d-4182-b354-cac5ccee1872,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
a18a4d0c-2e42-4221-820e-78aae37a7752,"#N/A",364bbf5c-b3e7-4277-aa24-8ac05bf6be26,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
a1a035b8-961d-4ffa-8b3f-675aa62c6787,"#N/A",868f3b7f-632b-47ac-a625-5ed7875b82c8,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
a1a0eab4-4238-4c15-9f12-a1dd55845570,"#N/A",2050b906-2bcc-43e9-856f-c2ac8c7607de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
a1a374e5-86bb-4dbc-b085-96204a9a66be,"#N/A",a2dd5d8b-f9e6-41d3-b1ab-4be8573fbf68,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
