"Guid","SBQQ__AdditionalDiscountAmount__c","SBQQ__AdditionalQuantity__c","SBQQ__AllowAssetRefund__c","SBQQ__BatchQuantity__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__BlockPrice__c","SBQQ__Bundle__c","SBQQ__BundledQuantity__c","SBQQ__Bundled__c","SBQQ__CarryoverLine__c","SBQQ__ChargeType__c","SBQQ__ComponentCost__c","SBQQ__ComponentDiscountedByPackage__c","SBQQ__ComponentListTotal__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__ComponentTotal__c","SBQQ__ComponentUpliftedByPackage__c","SBQQ__CompoundDiscountRate__c","SBQQ__ConfigurationRequired__c","SBQQ__ContractedPrice__c","SBQQ__CostEditable__c","SBQQ__Cost__c","SBQQ__CustomerPrice__c","SBQQ__DefaultSubscriptionTerm__c","SBQQ__Description__c","SBQQ__Dimension__c","SBQQ__DiscountScheduleType__c","SBQQ__DiscountSchedule__c","SBQQ__DiscountTier__c","SBQQ__Discount__c","SBQQ__DistributorDiscount__c","SBQQ__DynamicOptionId__c","SBQQ__EarliestValidAmendmentStartDate__c","SBQQ__EndDate__c","SBQQ__Existing__c","SBQQ__Favorite__c","SBQQ__GenerateContractedPrice__c","SBQQ__GrossProfit__c","SBQQ__Group__c","SBQQ__Guidance__c","SBQQ__HasConsumptionSchedule__c","SBQQ__Hidden__c","SBQQ__Incomplete__c","SBQQ__ListPrice__c","SBQQ__MarkupAmount__c","SBQQ__MarkupRate__c","SBQQ__MaximumPrice__c","SBQQ__MinimumPrice__c","SBQQ__NetPrice__c","SBQQ__NonDiscountable__c","SBQQ__NonPartnerDiscountable__c","SBQQ__Number__c","SBQQ__OptionDiscountAmount__c","SBQQ__OptionDiscount__c","SBQQ__OptionLevel__c","SBQQ__OptionType__c","SBQQ__Optional__c","SBQQ__OriginalPrice__c","SBQQ__OriginalQuoteLineId__c","SBQQ__OriginalUnitCost__c","SBQQ__PackageProductCode__c","SBQQ__PackageProductDescription__c","SBQQ__PartnerDiscount__c","SBQQ__PartnerPrice__c","SBQQ__PreviousSegmentPrice__c","SBQQ__PreviousSegmentUplift__c","SBQQ__PriceEditable__c","SBQQ__PricebookEntryId__c","SBQQ__PricingMethodEditable__c","SBQQ__PricingMethod__c","SBQQ__PriorQuantity__c","SBQQ__ProductOption__c","SBQQ__ProductSubscriptionType__c","SBQQ__ProrateMultiplier__c","SBQQ__ProratedListPrice__c","SBQQ__ProratedPrice__c","SBQQ__Quantity__c","SBQQ__Quote__c","SBQQ__RegularPrice__c","SBQQ__Renewal__c","SBQQ__RenewedSubscription__c","SBQQ__RequiredBy__c","SBQQ__SegmentIndex__c","SBQQ__SegmentKey__c","SBQQ__SegmentLabel__c","SBQQ__Source__c","SBQQ__SpecialPriceDescription__c","SBQQ__SpecialPriceType__c","SBQQ__SpecialPrice__c","SBQQ__StartDate__c","SBQQ__SubscribedAssetIds__c","SBQQ__SubscriptionBase__c","SBQQ__SubscriptionCategory__c","SBQQ__SubscriptionPercent__c","SBQQ__SubscriptionPricing__c","SBQQ__SubscriptionScope__c","SBQQ__SubscriptionTargetPrice__c","SBQQ__SubscriptionTerm__c","SBQQ__SubscriptionType__c","SBQQ__TaxCode__c","SBQQ__Taxable__c","SBQQ__TermDiscountSchedule__c","SBQQ__TermDiscountTier__c","SBQQ__TermDiscount__c","SBQQ__UnitCost__c","SBQQ__UnproratedNetPrice__c","SBQQ__UpgradedQuantity__c","SBQQ__UpgradedSubscription__c","SBQQ__UpliftAmount__c","SBQQ__Uplift__c","SBQQ__VolumeDiscount__c"
c003be67-49be-4978-ad04-eb59dde362b8,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",80.96,1.0,"K-Cycle™ bins are bundled in packs of five (5), for offices that brew 24 K-Cup® pods or more a day - 450 K-Cup® pods per bin. Single bins are not available.- Recurring<br> <br>EACH BIN INCLUDES<br>1. Pre-paid UPS return label affixed to bin<br>2. Pre-affixed bag and zip tie seal for brewed K-Cup® pod collection","#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe2AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,89.96,"#N/A","#N/A","#N/A","#N/A",80.96,false,false,6.0,"#N/A","#N/A",1.0,Component,false,89.96,"#N/A","#N/A","#N/A","#N/A","#N/A",80.96,"#N/A","#N/A",false,01u8c00000GkQ6RAAV,false,List,"#N/A",937ff184-2109-487a-866e-f82a9fce25fd,Renewable,1.0,89.96,89.96,1.0,3780eaab-3685-4b6f-8a27-3f83139015e9,89.96,false,"#N/A",1ee8aaa6-ff91-45a5-8c31-60b5e1e9327e,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",89.96,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
c6956247-87e7-45dc-b7f1-0ba752d7cb9b,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",30.11,1.0,9 Gallon Bag in Box Syrup- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,33.45,"#N/A","#N/A","#N/A","#N/A",30.11,false,false,3.0,"#N/A","#N/A",1.0,Component,false,33.45,"#N/A","#N/A","#N/A","#N/A","#N/A",30.11,"#N/A","#N/A",false,01u8c00000GkQ5sAAF,false,List,"#N/A",ba5aa917-87fc-43f4-9df6-77f8919510c5,Renewable,1.0,33.45,33.45,1.0,7b5c9e19-3943-48c6-9be2-ed2db02d617c,33.45,false,"#N/A",1fa285eb-cb9f-4c45-a67d-9bfd31a9ce57,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",33.45,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
c8cae1d0-0b7d-456c-9588-f82b67324502,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,4.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6rAAF,false,List,"#N/A",da7e69a8-7eaf-4e33-8398-57aab3e7c507,One-time,1.0,14.99,14.99,1.0,3780eaab-3685-4b6f-8a27-3f83139015e9,14.99,false,"#N/A",1ee8aaa6-ff91-45a5-8c31-60b5e1e9327e,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
cd64241c-679a-4d11-a566-73e3f7b4ccf9,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",135.0,1.0,Regular cleaning &amp; preventative maintenance to keep your equipment operating optimally.- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe1AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,150.0,"#N/A","#N/A","#N/A","#N/A",135.0,false,false,4.0,"#N/A","#N/A",1.0,Component,false,150.0,"#N/A","#N/A","#N/A","#N/A","#N/A",135.0,"#N/A","#N/A",false,01u8c00000GkQ5uAAF,false,List,"#N/A",9a4b11d8-b7ec-467e-8ded-d7c42bf6287e,Renewable,1.0,150.0,150.0,1.0,3b284b46-0797-4f5f-a539-5ae1542f303c,150.0,false,"#N/A",871968a4-6299-4bcc-a922-f361c6eeda24,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
e2204f02-23f8-4fa1-bdb5-c92ace1a8476,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",13.49,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe0AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",13.49,false,false,4.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",13.49,"#N/A","#N/A",false,01u8c00000GkQ6rAAF,false,List,"#N/A",da7e69a8-7eaf-4e33-8398-57aab3e7c507,One-time,1.0,14.99,14.99,1.0,bd71dbb1-2f6b-4489-8be2-1c6720847b1e,14.99,false,"#N/A",4dd46945-164c-4310-9c5d-3e6b932fa88a,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
ed0010da-4412-436f-b4d9-8ace90286bd2,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",135.0,1.0,Regular cleaning &amp; preventative maintenance to keep your equipment operating optimally.- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe2AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,150.0,"#N/A","#N/A","#N/A","#N/A",135.0,false,false,7.0,"#N/A","#N/A",1.0,Component,false,150.0,"#N/A","#N/A","#N/A","#N/A","#N/A",135.0,"#N/A","#N/A",false,01u8c00000GkQ5uAAF,false,List,"#N/A",e2fdb065-0495-4370-b7fd-515a378e6812,Renewable,1.0,150.0,150.0,1.0,08ebbb4b-8876-49de-a4f4-37e333d06da5,150.0,false,"#N/A",5fdce940-3ee2-41bf-b625-d0d607e40564,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
eec76f29-4783-411f-ae00-536606a7cebd,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",135.0,1.0,Regular cleaning &amp; preventative maintenance to keep your equipment operating optimally.- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe1AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,150.0,"#N/A","#N/A","#N/A","#N/A",135.0,false,false,10.0,"#N/A","#N/A",1.0,Component,false,150.0,"#N/A","#N/A","#N/A","#N/A","#N/A",135.0,"#N/A","#N/A",false,01u8c00000GkQ5uAAF,false,List,"#N/A",9a4b11d8-b7ec-467e-8ded-d7c42bf6287e,Renewable,1.0,150.0,150.0,1.0,7b5c9e19-3943-48c6-9be2-ed2db02d617c,150.0,false,"#N/A",faaf3bfc-8429-4a05-ae52-792cab48290e,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
f372fb5f-fb7e-43e3-8480-217f309496fb,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",2870.1,"#N/A",10 Flomatic valves to dispense an assortment of beverages. <br>Ice dispenser holds 200lb of ice.,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHe4AAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,3189.0,"#N/A","#N/A","#N/A","#N/A",2870.1,false,false,6.0,"#N/A","#N/A",1.0,Component,false,3189.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2870.1,"#N/A","#N/A",false,01u8c00000GkQ5vAAF,false,List,"#N/A",60406e5d-b271-49d4-bc5e-c37a22e9df6b,One-time,1.0,3189.0,3189.0,1.0,7b5c9e19-3943-48c6-9be2-ed2db02d617c,3189.0,false,"#N/A",1fa285eb-cb9f-4c45-a67d-9bfd31a9ce57,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
faaf3bfc-8429-4a05-ae52-792cab48290e,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",true,"#N/A",false,false,"#N/A",0.0,false,3411.8,"#N/A",3070.63,false,"#N/A",false,"#N/A",false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",10.0,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,0.0,"#N/A","#N/A","#N/A","#N/A",0.0,false,false,7.0,"#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",false,01u8c00000GkQ5qAAF,false,List,"#N/A","#N/A",One-time,1.0,0.0,0.0,1.0,7b5c9e19-3943-48c6-9be2-ed2db02d617c,0.0,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
fc5035b7-51eb-460c-9ee8-13473766dc2e,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,"#N/A",false,"#N/A",30.11,1.0,7 Gallon Bag in Box Syrup- Recurring,"#N/A","#N/A","#N/A","#N/A",10.0,"#N/A",a2s8c000000UHdzAAG,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,33.45,"#N/A","#N/A","#N/A","#N/A",30.11,false,false,3.0,"#N/A","#N/A",1.0,Component,false,33.45,"#N/A","#N/A","#N/A","#N/A","#N/A",30.11,"#N/A","#N/A",false,01u8c00000GkQ6TAAV,false,List,"#N/A",236b2786-9b75-42e2-8c1f-f96c86a5edd7,Renewable,1.0,33.45,33.45,1.0,b4a65cbe-5de5-4840-8b80-69d208634f2e,33.45,false,"#N/A",ffe086e9-979c-4be5-ba95-e2985179d72c,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",33.45,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
ffe086e9-979c-4be5-ba95-e2985179d72c,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A",true,"#N/A",false,false,"#N/A",0.0,false,3867.1400000000003,"#N/A",3480.45,false,"#N/A",false,"#N/A",false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",10.0,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,0.0,"#N/A","#N/A","#N/A","#N/A",0.0,false,false,1.0,"#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",false,01u8c00000GkQ5qAAF,false,List,"#N/A","#N/A",One-time,1.0,0.0,0.0,1.0,b4a65cbe-5de5-4840-8b80-69d208634f2e,0.0,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
